Curve,x,y,Model
PR,0.9982517482517482,0.18776718184807628,Logistic regression
PR,0.9982517482517482,0.18782894736842104,Logistic regression
PR,0.9982517482517482,0.1878907535373478,Logistic regression
PR,0.9982517482517482,0.1879526003949967,Logistic regression
PR,0.9982517482517482,0.18801448798156076,Logistic regression
PR,0.9982517482517482,0.1880764163372859,Logistic regression
PR,0.9982517482517482,0.18813838550247117,Logistic regression
PR,0.9982517482517482,0.1882003955174687,Logistic regression
PR,0.9982517482517482,0.1882624464226838,Logistic regression
PR,0.9982517482517482,0.1883245382585752,Logistic regression
PR,0.9982517482517482,0.1883866710656549,Logistic regression
PR,0.9982517482517482,0.18844884488448846,Logistic regression
PR,0.9982517482517482,0.18851105975569496,Logistic regression
PR,0.9982517482517482,0.18857331571994715,Logistic regression
PR,0.9982517482517482,0.1886356128179716,Logistic regression
PR,0.9982517482517482,0.18869795109054857,Logistic regression
PR,0.9982517482517482,0.1887603305785124,Logistic regression
PR,0.9982517482517482,0.18882275132275134,Logistic regression
PR,0.9982517482517482,0.18888521336420774,Logistic regression
PR,0.9982517482517482,0.18894771674387822,Logistic regression
PR,0.9982517482517482,0.18901026150281364,Logistic regression
PR,0.9982517482517482,0.1890728476821192,Logistic regression
PR,0.9982517482517482,0.18913547532295463,Logistic regression
PR,0.9982517482517482,0.18919814446653413,Logistic regression
PR,0.9982517482517482,0.1892608551541266,Logistic regression
PR,0.9982517482517482,0.1893236074270557,Logistic regression
PR,0.9982517482517482,0.18938640132669984,Logistic regression
PR,0.9982517482517482,0.18944923689449236,Logistic regression
PR,0.9982517482517482,0.18951211417192168,Logistic regression
PR,0.9982517482517482,0.1895750332005312,Logistic regression
PR,0.9982517482517482,0.18963799402191964,Logistic regression
PR,0.9982517482517482,0.18970099667774087,Logistic regression
PR,0.9982517482517482,0.18976404120970422,Logistic regression
PR,0.9982517482517482,0.18982712765957446,Logistic regression
PR,0.9982517482517482,0.18989025606917193,Logistic regression
PR,0.9982517482517482,0.18995342648037258,Logistic regression
PR,0.9982517482517482,0.19001663893510815,Logistic regression
PR,0.9982517482517482,0.1900798934753662,Logistic regression
PR,0.9982517482517482,0.19014319014319014,Logistic regression
PR,0.9982517482517482,0.19020652898067955,Logistic regression
PR,0.9982517482517482,0.19026991002999,Logistic regression
PR,0.9982517482517482,0.19033333333333333,Logistic regression
PR,0.9982517482517482,0.19039679893297765,Logistic regression
PR,0.9982517482517482,0.1904603068712475,Logistic regression
PR,0.9982517482517482,0.19052385719052387,Logistic regression
PR,0.9982517482517482,0.19058744993324434,Logistic regression
PR,0.9982517482517482,0.19065108514190318,Logistic regression
PR,0.9982517482517482,0.19071476285905142,Logistic regression
PR,0.9982517482517482,0.19077848312729703,Logistic regression
PR,0.9982517482517482,0.19084224598930483,Logistic regression
PR,0.9982517482517482,0.1909060514877967,Logistic regression
PR,0.9982517482517482,0.19096989966555183,Logistic regression
PR,0.9982517482517482,0.19103379056540648,Logistic regression
PR,0.9982517482517482,0.19109772423025434,Logistic regression
PR,0.9982517482517482,0.19116170070304653,Logistic regression
PR,0.9982517482517482,0.1912257200267917,Logistic regression
PR,0.9982517482517482,0.19128978224455612,Logistic regression
PR,0.9982517482517482,0.1913538873994638,Logistic regression
PR,0.9982517482517482,0.1914180355346966,Logistic regression
PR,0.9982517482517482,0.1914822266934943,Logistic regression
PR,0.9982517482517482,0.19154646091915464,Logistic regression
PR,0.9982517482517482,0.19161073825503355,Logistic regression
PR,0.9982517482517482,0.19167505874454516,Logistic regression
PR,0.9982517482517482,0.19173942243116185,Logistic regression
PR,0.9982517482517482,0.1918038293584145,Logistic regression
PR,0.9982517482517482,0.19186827956989247,Logistic regression
PR,0.9982517482517482,0.1919327731092437,Logistic regression
PR,0.9982517482517482,0.19199731002017484,Logistic regression
PR,0.9982517482517482,0.1920618903464514,Logistic regression
PR,0.9982517482517482,0.1921265141318977,Logistic regression
PR,0.9982517482517482,0.19219118142039718,Logistic regression
PR,0.9982517482517482,0.19225589225589226,Logistic regression
PR,0.9982517482517482,0.19232064668238463,Logistic regression
PR,0.9982517482517482,0.19238544474393532,Logistic regression
PR,0.9982517482517482,0.19245028648466464,Logistic regression
PR,0.9982517482517482,0.19251517194875253,Logistic regression
PR,0.9982517482517482,0.19258010118043845,Logistic regression
PR,0.9982517482517482,0.1926450742240216,Logistic regression
PR,0.9982517482517482,0.19271009112386095,Logistic regression
PR,0.9982517482517482,0.19277515192437542,Logistic regression
PR,0.9982517482517482,0.1928402566700439,Logistic regression
PR,0.9982517482517482,0.1929054054054054,Logistic regression
PR,0.9982517482517482,0.19297059817505915,Logistic regression
PR,0.9982517482517482,0.19303583502366464,Logistic regression
PR,0.9982517482517482,0.19310111599594185,Logistic regression
PR,0.9982517482517482,0.19316644113667117,Logistic regression
PR,0.9982517482517482,0.19323181049069374,Logistic regression
PR,0.9982517482517482,0.1932972241029113,Logistic regression
PR,0.9982517482517482,0.1933626820182865,Logistic regression
PR,0.9982517482517482,0.19342818428184283,Logistic regression
PR,0.9982517482517482,0.19349373093866487,Logistic regression
PR,0.9982517482517482,0.1935593220338983,Logistic regression
PR,0.9982517482517482,0.1936249576127501,Logistic regression
PR,0.9982517482517482,0.19369063772048847,Logistic regression
PR,0.9982517482517482,0.19375636240244315,Logistic regression
PR,0.9982517482517482,0.19382213170400542,Logistic regression
PR,0.9982517482517482,0.19388794567062817,Logistic regression
PR,0.9982517482517482,0.19395380434782608,Logistic regression
PR,0.9982517482517482,0.19401970778117567,Logistic regression
PR,0.9982517482517482,0.19408565601631544,Logistic regression
PR,0.9982517482517482,0.19415164909894594,Logistic regression
PR,0.9982517482517482,0.19421768707482992,Logistic regression
PR,0.9982517482517482,0.19428376998979244,Logistic regression
PR,0.9982517482517482,0.1943498978897209,Logistic regression
PR,0.9982517482517482,0.1944160708205652,Logistic regression
PR,0.9982517482517482,0.19448228882833787,Logistic regression
PR,0.9982517482517482,0.19454855195911414,Logistic regression
PR,0.9982517482517482,0.19461486025903205,Logistic regression
PR,0.9982517482517482,0.19468121377429254,Logistic regression
PR,0.9982517482517482,0.1947476125511596,Logistic regression
PR,0.9982517482517482,0.19481405663596044,Logistic regression
PR,0.9982517482517482,0.19488054607508531,Logistic regression
PR,0.9982517482517482,0.19494708091498805,Logistic regression
PR,0.9982517482517482,0.1950136612021858,Logistic regression
PR,0.9982517482517482,0.1950802869832593,Logistic regression
PR,0.9982517482517482,0.19514695830485304,Logistic regression
PR,0.9982517482517482,0.19521367521367522,Logistic regression
PR,0.9982517482517482,0.19528043775649795,Logistic regression
PR,0.9982517482517482,0.19534724598015737,Logistic regression
PR,0.9982517482517482,0.19541409993155373,Logistic regression
PR,0.9982517482517482,0.19548099965765148,Logistic regression
PR,0.9982517482517482,0.19554794520547944,Logistic regression
PR,0.9982517482517482,0.19561493662213086,Logistic regression
PR,0.9982517482517482,0.19568197395476353,Logistic regression
PR,0.9982517482517482,0.19574905725059993,Logistic regression
PR,0.9982517482517482,0.19581618655692729,Logistic regression
PR,0.9982517482517482,0.19588336192109776,Logistic regression
PR,0.9982517482517482,0.19595058339052848,Logistic regression
PR,0.9982517482517482,0.1960178510127017,Logistic regression
PR,0.9982517482517482,0.19608516483516483,Logistic regression
PR,0.9982517482517482,0.19615252490553076,Logistic regression
PR,0.9982517482517482,0.19621993127147766,Logistic regression
PR,0.9982517482517482,0.1962873839807494,Logistic regression
PR,0.9982517482517482,0.19635488308115542,Logistic regression
PR,0.9982517482517482,0.19642242862057105,Logistic regression
PR,0.9982517482517482,0.19649002064693738,Logistic regression
PR,0.9982517482517482,0.19655765920826163,Logistic regression
PR,0.9982517482517482,0.19662534435261708,Logistic regression
PR,0.9982517482517482,0.1966930761281433,Logistic regression
PR,0.9982517482517482,0.19676085458304618,Logistic regression
PR,0.9982517482517482,0.19682867976559806,Logistic regression
PR,0.9982517482517482,0.19689655172413792,Logistic regression
PR,0.9982517482517482,0.19696447050707142,Logistic regression
PR,0.9982517482517482,0.19703243616287094,Logistic regression
PR,0.9982517482517482,0.19710044874007593,Logistic regression
PR,0.9982517482517482,0.19716850828729282,Logistic regression
PR,0.9982517482517482,0.19723661485319516,Logistic regression
PR,0.9982517482517482,0.19730476848652384,Logistic regression
PR,0.9982517482517482,0.1973729692360871,Logistic regression
PR,0.9982517482517482,0.1974412171507607,Logistic regression
PR,0.9982517482517482,0.19750951227948807,Logistic regression
PR,0.9982517482517482,0.19757785467128028,Logistic regression
PR,0.9982517482517482,0.19764624437521633,Logistic regression
PR,0.9982517482517482,0.1977146814404432,Logistic regression
PR,0.9982517482517482,0.19778316591617595,Logistic regression
PR,0.9982517482517482,0.19785169785169784,Logistic regression
PR,0.9982517482517482,0.1979202772963605,Logistic regression
PR,0.9982517482517482,0.1979889042995839,Logistic regression
PR,0.9982517482517482,0.19805757891085674,Logistic regression
PR,0.9982517482517482,0.19812630117973629,Logistic regression
PR,0.9982517482517482,0.19819507115584867,Logistic regression
PR,0.9982517482517482,0.19826388888888888,Logistic regression
PR,0.9982517482517482,0.19833275442862106,Logistic regression
PR,0.9982517482517482,0.1984016678248784,Logistic regression
PR,0.9982517482517482,0.19847062912756344,Logistic regression
PR,0.9982517482517482,0.19853963838664812,Logistic regression
PR,0.9982517482517482,0.1986086956521739,Logistic regression
PR,0.9982517482517482,0.19867780097425192,Logistic regression
PR,0.9982517482517482,0.198746954403063,Logistic regression
PR,0.9982517482517482,0.19881615598885793,Logistic regression
PR,0.9982517482517482,0.1988854057819575,Logistic regression
PR,0.9982517482517482,0.1989547038327526,Logistic regression
PR,0.9982517482517482,0.19902405019170444,Logistic regression
PR,0.9982517482517482,0.1990934449093445,Logistic regression
PR,0.9982517482517482,0.19916288803627485,Logistic regression
PR,0.9982517482517482,0.19923237962316817,Logistic regression
PR,0.9982517482517482,0.19930191972076788,Logistic regression
PR,0.9982517482517482,0.19937150837988826,Logistic regression
PR,0.9982517482517482,0.1994411456514146,Logistic regression
PR,0.9982517482517482,0.19951083158630328,Logistic regression
PR,0.9982517482517482,0.19958056623558196,Logistic regression
PR,0.9982517482517482,0.19965034965034964,Logistic regression
PR,0.9982517482517482,0.19972018188177684,Logistic regression
PR,0.9982517482517482,0.19979006298110566,Logistic regression
PR,0.9982517482517482,0.19985999299965,Logistic regression
PR,0.9982517482517482,0.19992997198879553,Logistic regression
PR,0.9982517482517482,0.2,Logistic regression
PR,0.9982517482517482,0.20007007708479327,Logistic regression
PR,0.9982517482517482,0.2001402032947774,Logistic regression
PR,0.9982517482517482,0.20021037868162692,Logistic regression
PR,0.9982517482517482,0.20028060329708874,Logistic regression
PR,0.9982517482517482,0.20035087719298245,Logistic regression
PR,0.9982517482517482,0.20042120042120043,Logistic regression
PR,0.9982517482517482,0.20049157303370788,Logistic regression
PR,0.9982517482517482,0.20056199508254302,Logistic regression
PR,0.9982517482517482,0.2006324666198173,Logistic regression
PR,0.9982517482517482,0.2007029876977153,Logistic regression
PR,0.9982517482517482,0.2007735583684951,Logistic regression
PR,0.9982517482517482,0.20084417868448823,Logistic regression
PR,0.9982517482517482,0.20091484869809992,Logistic regression
PR,0.9982517482517482,0.20098556846180923,Logistic regression
PR,0.9982517482517482,0.20105633802816902,Logistic regression
PR,0.9982517482517482,0.20112715744980628,Logistic regression
PR,0.9982517482517482,0.20119802677942214,Logistic regression
PR,0.9982517482517482,0.20126894606979204,Logistic regression
PR,0.9982517482517482,0.20133991537376586,Logistic regression
PR,0.9982517482517482,0.20141093474426808,Logistic regression
PR,0.9982517482517482,0.20148200423429782,Logistic regression
PR,0.9982517482517482,0.20155312389692906,Logistic regression
PR,0.9982517482517482,0.20162429378531074,Logistic regression
PR,0.9982517482517482,0.2016955139526669,Logistic regression
PR,0.9982517482517482,0.20176678445229682,Logistic regression
PR,0.9982517482517482,0.20183810533757512,Logistic regression
PR,0.9982517482517482,0.20190947666195191,Logistic regression
PR,0.9982517482517482,0.20198089847895295,Logistic regression
PR,0.9982517482517482,0.20205237084217975,Logistic regression
PR,0.9982517482517482,0.20212389380530973,Logistic regression
PR,0.9982517482517482,0.20219546742209632,Logistic regression
PR,0.9982517482517482,0.20226709174636912,Logistic regression
PR,0.9982517482517482,0.20233876683203403,Logistic regression
PR,0.9982517482517482,0.20241049273307338,Logistic regression
PR,0.9982517482517482,0.2024822695035461,Logistic regression
PR,0.9982517482517482,0.2025540971975878,Logistic regression
PR,0.9982517482517482,0.20262597586941092,Logistic regression
PR,0.9982517482517482,0.20269790557330494,Logistic regression
PR,0.9982517482517482,0.20276988636363635,Logistic regression
PR,0.9982517482517482,0.20284191829484902,Logistic regression
PR,0.9982517482517482,0.2029140014214641,Logistic regression
PR,0.9982517482517482,0.20298613579808034,Logistic regression
PR,0.9982517482517482,0.2030583214793741,Logistic regression
PR,0.9982517482517482,0.20313055852009962,Logistic regression
PR,0.9982517482517482,0.20320284697508897,Logistic regression
PR,0.9982517482517482,0.2032751868992524,Logistic regression
PR,0.9982517482517482,0.20334757834757836,Logistic regression
PR,0.9982517482517482,0.2034200213751336,Logistic regression
PR,0.9982517482517482,0.20349251603706345,Logistic regression
PR,0.9982517482517482,0.2035650623885918,Logistic regression
PR,0.9982517482517482,0.2036376604850214,Logistic regression
PR,0.9982517482517482,0.20371031038173384,Logistic regression
PR,0.9982517482517482,0.20378301213418987,Logistic regression
PR,0.9982517482517482,0.2038557657979293,Logistic regression
PR,0.9982517482517482,0.20392857142857143,Logistic regression
PR,0.9982517482517482,0.20400142908181493,Logistic regression
PR,0.9982517482517482,0.20407433881343817,Logistic regression
PR,0.9982517482517482,0.20414730067929926,Logistic regression
PR,0.9982517482517482,0.2042203147353362,Logistic regression
PR,0.9982517482517482,0.20429338103756708,Logistic regression
PR,0.9982517482517482,0.2043664996420902,Logistic regression
PR,0.9982517482517482,0.20443967060508414,Logistic regression
PR,0.9982517482517482,0.20451289398280803,Logistic regression
PR,0.9982517482517482,0.20458616983160158,Logistic regression
PR,0.9982517482517482,0.20465949820788532,Logistic regression
PR,0.9982517482517482,0.20473287916816063,Logistic regression
PR,0.9982517482517482,0.20480631276901004,Logistic regression
PR,0.9982517482517482,0.20487979906709725,Logistic regression
PR,0.9982517482517482,0.20495333811916727,Logistic regression
PR,0.9982517482517482,0.2050269299820467,Logistic regression
PR,0.9982517482517482,0.20510057471264367,Logistic regression
PR,0.9982517482517482,0.20517427236794825,Logistic regression
PR,0.9982517482517482,0.20524802300503234,Logistic regression
PR,0.9982517482517482,0.20532182668104998,Logistic regression
PR,0.9982517482517482,0.20539568345323742,Logistic regression
PR,0.9982517482517482,0.20546959337891327,Logistic regression
PR,0.9982517482517482,0.20554355651547876,Logistic regression
PR,0.9982517482517482,0.2056175729204177,Logistic regression
PR,0.9982517482517482,0.20569164265129683,Logistic regression
PR,0.9982517482517482,0.20576576576576577,Logistic regression
PR,0.9982517482517482,0.2058399423215573,Logistic regression
PR,0.9982517482517482,0.20591417237648757,Logistic regression
PR,0.9982517482517482,0.205988455988456,Logistic regression
PR,0.9982517482517482,0.20606279321544568,Logistic regression
PR,0.9982517482517482,0.20613718411552345,Logistic regression
PR,0.9982517482517482,0.20621162874684001,Logistic regression
PR,0.9982517482517482,0.20628612716763006,Logistic regression
PR,0.9982517482517482,0.2063606794362125,Logistic regression
PR,0.9982517482517482,0.2064352856109906,Logistic regression
PR,0.9982517482517482,0.2065099457504521,Logistic regression
PR,0.9982517482517482,0.20658465991316932,Logistic regression
PR,0.9982517482517482,0.2066594281577995,Logistic regression
PR,0.9982517482517482,0.20673425054308472,Logistic regression
PR,0.9982517482517482,0.20680912712785224,Logistic regression
PR,0.9982517482517482,0.2068840579710145,Logistic regression
PR,0.9982517482517482,0.2069590431315694,Logistic regression
PR,0.9982517482517482,0.20703408266860043,Logistic regression
PR,0.9982517482517482,0.20710917664127676,Logistic regression
PR,0.9982517482517482,0.2071843251088534,Logistic regression
PR,0.9982517482517482,0.2072595281306715,Logistic regression
PR,0.9982517482517482,0.20733478576615832,Logistic regression
PR,0.9982517482517482,0.20741009807482746,Logistic regression
PR,0.9982517482517482,0.20748546511627908,Logistic regression
PR,0.9982517482517482,0.20756088695019992,Logistic regression
PR,0.9982517482517482,0.20763636363636365,Logistic regression
PR,0.9982517482517482,0.20771189523463077,Logistic regression
PR,0.9982517482517482,0.20778748180494905,Logistic regression
PR,0.9982517482517482,0.20786312340735347,Logistic regression
PR,0.9982517482517482,0.2079388201019665,Logistic regression
PR,0.9982517482517482,0.20801457194899817,Logistic regression
PR,0.9982517482517482,0.20809037900874636,Logistic regression
PR,0.9982517482517482,0.20816624134159678,Logistic regression
PR,0.9982517482517482,0.20824215900802334,Logistic regression
PR,0.9982517482517482,0.2083181320685881,Logistic regression
PR,0.9982517482517482,0.2083941605839416,Logistic regression
PR,0.9982517482517482,0.20847024461482294,Logistic regression
PR,0.9982517482517482,0.2085463842220599,Logistic regression
PR,0.9982517482517482,0.20862257946656923,Logistic regression
PR,0.9982517482517482,0.20869883040935672,Logistic regression
PR,0.9982517482517482,0.20877513711151738,Logistic regression
PR,0.9982517482517482,0.20885149963423555,Logistic regression
PR,0.9982517482517482,0.20892791803878522,Logistic regression
PR,0.9982517482517482,0.20900439238653,Logistic regression
PR,0.9982517482517482,0.20908092273892348,Logistic regression
PR,0.9982517482517482,0.20915750915750916,Logistic regression
PR,0.9982517482517482,0.20923415170392085,Logistic regression
PR,0.9982517482517482,0.2093108504398827,Logistic regression
PR,0.9982517482517482,0.20938760542720938,Logistic regression
PR,0.9982517482517482,0.2094644167278063,Logistic regression
PR,0.9982517482517482,0.20954128440366973,Logistic regression
PR,0.9982517482517482,0.20961820851688692,Logistic regression
PR,0.9982517482517482,0.20969518912963642,Logistic regression
PR,0.9982517482517482,0.2097722263041881,Logistic regression
PR,0.9982517482517482,0.20984932010290333,Logistic regression
PR,0.9982517482517482,0.2099264705882353,Logistic regression
PR,0.9982517482517482,0.21000367782272894,Logistic regression
PR,0.9982517482517482,0.21008094186902135,Logistic regression
PR,0.9982517482517482,0.21015826278984173,Logistic regression
PR,0.9982517482517482,0.21023564064801178,Logistic regression
PR,0.9982517482517482,0.21031307550644568,Logistic regression
PR,0.9982517482517482,0.21039056742815032,Logistic regression
PR,0.9982517482517482,0.21046811647622557,Logistic regression
PR,0.9982517482517482,0.21054572271386432,Logistic regression
PR,0.9982517482517482,0.21062338620435264,Logistic regression
PR,0.9982517482517482,0.21070110701107012,Logistic regression
PR,0.9982517482517482,0.21077888519748986,Logistic regression
PR,0.9982517482517482,0.21085672082717874,Logistic regression
PR,0.9982517482517482,0.21093461396379756,Logistic regression
PR,0.9982517482517482,0.21101256467110124,Logistic regression
PR,0.9982517482517482,0.21109057301293901,Logistic regression
PR,0.9982517482517482,0.21116863905325445,Logistic regression
PR,0.9982517482517482,0.21124676285608582,Logistic regression
PR,0.9982517482517482,0.21132494448556624,Logistic regression
PR,0.9982517482517482,0.21140318400592373,Logistic regression
PR,0.9982517482517482,0.2114814814814815,Logistic regression
PR,0.9982517482517482,0.21155983697665803,Logistic regression
PR,0.9982517482517482,0.21163825055596738,Logistic regression
PR,0.9982517482517482,0.21171672228401928,Logistic regression
PR,0.9982517482517482,0.2117952522255193,Logistic regression
PR,0.9982517482517482,0.21187384044526902,Logistic regression
PR,0.9982517482517482,0.2119524870081663,Logistic regression
PR,0.9982517482517482,0.21203119197920534,Logistic regression
PR,0.9982517482517482,0.21210995542347696,Logistic regression
PR,0.9982517482517482,0.2121887774061687,Logistic regression
PR,0.9982517482517482,0.21226765799256506,Logistic regression
PR,0.9982517482517482,0.2123465972480476,Logistic regression
PR,0.9982517482517482,0.21242559523809523,Logistic regression
PR,0.9982517482517482,0.21250465202828434,Logistic regression
PR,0.9982517482517482,0.2125837676842889,Logistic regression
PR,0.9982517482517482,0.21266294227188082,Logistic regression
PR,0.9982517482517482,0.21274217585692995,Logistic regression
PR,0.9982517482517482,0.2128214685054044,Logistic regression
PR,0.9982517482517482,0.21290082028337062,Logistic regression
PR,0.9982517482517482,0.21298023125699367,Logistic regression
PR,0.9982517482517482,0.2130597014925373,Logistic regression
PR,0.9982517482517482,0.21313923105636431,Logistic regression
PR,0.9982517482517482,0.21321882001493653,Logistic regression
PR,0.9982517482517482,0.2132984684348151,Logistic regression
PR,0.9982517482517482,0.21337817638266068,Logistic regression
PR,0.9982517482517482,0.21345794392523365,Logistic regression
PR,0.9982517482517482,0.21353777112939418,Logistic regression
PR,0.9982517482517482,0.2136176580621025,Logistic regression
PR,0.9982517482517482,0.21369760479041916,Logistic regression
PR,0.9982517482517482,0.21377761138150506,Logistic regression
PR,0.9982517482517482,0.21385767790262172,Logistic regression
PR,0.9982517482517482,0.2139378044211315,Logistic regression
PR,0.9982517482517482,0.21401799100449775,Logistic regression
PR,0.9982517482517482,0.21409823772028497,Logistic regression
PR,0.9982517482517482,0.21417854463615904,Logistic regression
PR,0.9982517482517482,0.21425891181988743,Logistic regression
PR,0.9982517482517482,0.21433933933933935,Logistic regression
PR,0.9982517482517482,0.21441982726248593,Logistic regression
PR,0.9982517482517482,0.21450037565740046,Logistic regression
PR,0.9982517482517482,0.21458098459225855,Logistic regression
PR,0.9982517482517482,0.21466165413533836,Logistic regression
PR,0.9982517482517482,0.2147423843550207,Logistic regression
PR,0.9982517482517482,0.2148231753197893,Logistic regression
PR,0.9982517482517482,0.2149040270982311,Logistic regression
PR,0.9982517482517482,0.21498493975903615,Logistic regression
PR,0.9982517482517482,0.21506591337099812,Logistic regression
PR,0.9982517482517482,0.21514694800301432,Logistic regression
PR,0.9982517482517482,0.21522804372408594,Logistic regression
PR,0.9982517482517482,0.21530920060331826,Logistic regression
PR,0.9982517482517482,0.2153904187099208,Logistic regression
PR,0.9982517482517482,0.21547169811320754,Logistic regression
PR,0.9982517482517482,0.21555303888259722,Logistic regression
PR,0.9982517482517482,0.2156344410876133,Logistic regression
PR,0.9982517482517482,0.2157159047978844,Logistic regression
PR,0.9982517482517482,0.21579743008314436,Logistic regression
PR,0.9982517482517482,0.2158790170132325,Logistic regression
PR,0.9982517482517482,0.2159606656580938,Logistic regression
PR,0.9982517482517482,0.21604237608777904,Logistic regression
PR,0.9982517482517482,0.21612414837244512,Logistic regression
PR,0.9982517482517482,0.21620598258235516,Logistic regression
PR,0.9982517482517482,0.21628787878787878,Logistic regression
PR,0.9982517482517482,0.21636983705949223,Logistic regression
PR,0.9982517482517482,0.21645185746777862,Logistic regression
PR,0.9982517482517482,0.21653394008342813,Logistic regression
PR,0.9982517482517482,0.21661608497723825,Logistic regression
PR,0.9982517482517482,0.21669829222011386,Logistic regression
PR,0.9982517482517482,0.21678056188306757,Logistic regression
PR,0.9982517482517482,0.2168628940372199,Logistic regression
PR,0.9982517482517482,0.2169452887537994,Logistic regression
PR,0.9982517482517482,0.2170277461041429,Logistic regression
PR,0.9982517482517482,0.2171102661596958,Logistic regression
PR,0.9982517482517482,0.21719284899201216,Logistic regression
PR,0.9965034965034965,0.21689497716894976,Logistic regression
PR,0.9965034965034965,0.2169775409212029,Logistic regression
PR,0.9965034965034965,0.21706016755521707,Logistic regression
PR,0.9965034965034965,0.21714285714285714,Logistic regression
PR,0.9965034965034965,0.21722560975609756,Logistic regression
PR,0.9965034965034965,0.2173084254670225,Logistic regression
PR,0.9965034965034965,0.21739130434782608,Logistic regression
PR,0.9965034965034965,0.21747424647081268,Logistic regression
PR,0.9965034965034965,0.21755725190839695,Logistic regression
PR,0.9965034965034965,0.21764032073310424,Logistic regression
PR,0.9965034965034965,0.21772345301757068,Logistic regression
PR,0.9965034965034965,0.21780664883454337,Logistic regression
PR,0.9965034965034965,0.21788990825688073,Logistic regression
PR,0.9965034965034965,0.2179732313575526,Logistic regression
PR,0.9965034965034965,0.2180566182096404,Logistic regression
PR,0.9965034965034965,0.21814006888633755,Logistic regression
PR,0.9965034965034965,0.21822358346094947,Logistic regression
PR,0.9965034965034965,0.2183071620068939,Logistic regression
PR,0.9965034965034965,0.21839080459770116,Logistic regression
PR,0.9965034965034965,0.21847451130701417,Logistic regression
PR,0.9965034965034965,0.21855828220858894,Logistic regression
PR,0.9965034965034965,0.2186421173762946,Logistic regression
PR,0.9965034965034965,0.21872601688411358,Logistic regression
PR,0.9965034965034965,0.21880998080614203,Logistic regression
PR,0.9965034965034965,0.21889400921658986,Logistic regression
PR,0.9965034965034965,0.21897810218978103,Logistic regression
PR,0.9965034965034965,0.21906225980015373,Logistic regression
PR,0.9965034965034965,0.21914648212226068,Logistic regression
PR,0.9965034965034965,0.21923076923076923,Logistic regression
PR,0.9965034965034965,0.2193151212004617,Logistic regression
PR,0.9965034965034965,0.21939953810623555,Logistic regression
PR,0.9965034965034965,0.21948402002310358,Logistic regression
PR,0.9965034965034965,0.21956856702619415,Logistic regression
PR,0.9965034965034965,0.21965317919075145,Logistic regression
PR,0.9965034965034965,0.2197378565921357,Logistic regression
PR,0.9965034965034965,0.21982259930582337,Logistic regression
PR,0.9965034965034965,0.2199074074074074,Logistic regression
PR,0.9965034965034965,0.21999228097259746,Logistic regression
PR,0.9965034965034965,0.22007722007722008,Logistic regression
PR,0.9965034965034965,0.220162224797219,Logistic regression
PR,0.9965034965034965,0.22024729520865532,Logistic regression
PR,0.9965034965034965,0.22033243138770778,Logistic regression
PR,0.9965034965034965,0.22041763341067286,Logistic regression
PR,0.9965034965034965,0.2205029013539652,Logistic regression
PR,0.9965034965034965,0.22058823529411764,Logistic regression
PR,0.9965034965034965,0.22067363530778164,Logistic regression
PR,0.9965034965034965,0.22075910147172734,Logistic regression
PR,0.9965034965034965,0.22084463386284386,Logistic regression
PR,0.9965034965034965,0.22093023255813954,Logistic regression
PR,0.9965034965034965,0.22101589763474214,Logistic regression
PR,0.9965034965034965,0.22110162916989914,Logistic regression
PR,0.9947552447552448,0.22079937912301126,Logistic regression
PR,0.9947552447552448,0.22088509316770186,Logistic regression
PR,0.9947552447552448,0.22097087378640776,Logistic regression
PR,0.9947552447552448,0.22105672105672106,Logistic regression
PR,0.9947552447552448,0.22114263505635445,Logistic regression
PR,0.9947552447552448,0.22122861586314152,Logistic regression
PR,0.9947552447552448,0.22131466355503696,Logistic regression
PR,0.9947552447552448,0.22140077821011672,Logistic regression
PR,0.9947552447552448,0.22148695990657843,Logistic regression
PR,0.9947552447552448,0.22157320872274144,Logistic regression
PR,0.9947552447552448,0.22165952473704714,Logistic regression
PR,0.9947552447552448,0.22174590802805924,Logistic regression
PR,0.9947552447552448,0.22183235867446394,Logistic regression
PR,0.9947552447552448,0.22191887675507022,Logistic regression
PR,0.9947552447552448,0.22200546234881,Logistic regression
PR,0.9947552447552448,0.22209211553473848,Logistic regression
PR,0.9947552447552448,0.22217883639203437,Logistic regression
PR,0.9947552447552448,0.222265625,Logistic regression
PR,0.9947552447552448,0.22235248143806174,Logistic regression
PR,0.9947552447552448,0.22243940578577012,Logistic regression
PR,0.9947552447552448,0.22252639812280015,Logistic regression
PR,0.9947552447552448,0.22261345852895148,Logistic regression
PR,0.9947552447552448,0.22270058708414872,Logistic regression
PR,0.9947552447552448,0.22278778386844167,Logistic regression
PR,0.9947552447552448,0.2228750489620055,Logistic regression
PR,0.9947552447552448,0.22296238244514108,Logistic regression
PR,0.9947552447552448,0.2230497843982752,Logistic regression
PR,0.9947552447552448,0.2231372549019608,Logistic regression
PR,0.9947552447552448,0.2232247940368772,Logistic regression
PR,0.9947552447552448,0.22331240188383045,Logistic regression
PR,0.9947552447552448,0.22340007852375343,Logistic regression
PR,0.9947552447552448,0.2234878240377062,Logistic regression
PR,0.9947552447552448,0.22357563850687623,Logistic regression
PR,0.9947552447552448,0.2236635220125786,Logistic regression
PR,0.9947552447552448,0.2237514746362564,Logistic regression
PR,0.9947552447552448,0.22383949645948073,Logistic regression
